location_name,datetimeLocal,unit,no2,o3,pm10,pm25,city
Sheffield Devonshire Green - UKA00575,2025-05-21T07:00:00Z,NA,7,89,15,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T08:00:00Z,NA,9,89,15,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T09:00:00Z,NA,11,87,15,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T10:00:00Z,NA,7,86,15,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T11:00:00Z,NA,7,84,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T12:00:00Z,NA,8,81,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T13:00:00Z,NA,6,80,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T14:00:00Z,NA,6,80,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T15:00:00Z,NA,4,81,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T16:00:00Z,NA,4,82,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T17:00:00Z,NA,5,84,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T18:00:00Z,NA,5,86,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T19:00:00Z,NA,5,88,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T20:00:00Z,NA,6,90,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T21:00:00Z,NA,7,89,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T22:00:00Z,NA,9,87,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T23:00:00Z,NA,19,83,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T00:00:00Z,NA,19.31625,53.08562,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T01:00:00Z,NA,16,71,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T02:00:00Z,NA,14,64,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T03:00:00Z,NA,13,57,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T04:00:00Z,NA,9,51,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T05:00:00Z,NA,8,46,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T06:00:00Z,NA,8,42,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T07:00:00Z,NA,11,42,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T08:00:00Z,NA,11,42,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T09:00:00Z,NA,12,44,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T10:00:00Z,NA,10,47,20,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T11:00:00Z,NA,6,52,20,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T12:00:00Z,NA,5,56,19,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T13:00:00Z,NA,5,60,19,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T14:00:00Z,NA,4,64,19,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T15:00:00Z,NA,4,68,18,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T16:00:00Z,NA,4,72,18,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T17:00:00Z,NA,4,75,18,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T18:00:00Z,NA,5,78,17,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T19:00:00Z,NA,4,80,17,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T20:00:00Z,NA,6,81,17,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T21:00:00Z,NA,10,82,16,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T22:00:00Z,NA,14,80,16,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-22T23:00:00Z,NA,23,76,16,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T00:00:00Z,NA,22.95,49.09422,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T01:00:00Z,NA,19,66,15,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T02:00:00Z,NA,15,60,15,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T03:00:00Z,NA,14,53,15,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T04:00:00Z,NA,10,47,15,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T05:00:00Z,NA,8,42,14,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T06:00:00Z,NA,13,38,14,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T07:00:00Z,NA,12,35,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T08:00:00Z,NA,26,33,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T09:00:00Z,NA,16,34,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T10:00:00Z,NA,10,37,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T11:00:00Z,NA,9.5625,59.67143,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T12:00:00Z,NA,4,48,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T13:00:00Z,NA,4,55,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T14:00:00Z,NA,5,63,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T15:00:00Z,NA,5,72,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T16:00:00Z,NA,5,72,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T17:00:00Z,NA,4,80,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T18:00:00Z,NA,4,87,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T19:00:00Z,NA,6,91,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T20:00:00Z,NA,6,95,14,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T21:00:00Z,NA,9,96,14,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T22:00:00Z,NA,9,96,14,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-23T23:00:00Z,NA,8,92,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T00:00:00Z,NA,8.22375,78.03187,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T01:00:00Z,NA,11,84,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T02:00:00Z,NA,11,84,13,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T03:00:00Z,NA,10,79,13,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T04:00:00Z,NA,6,67,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T05:00:00Z,NA,2,61,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T06:00:00Z,NA,1,61,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T07:00:00Z,NA,2,56,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T08:00:00Z,NA,2,51,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T09:00:00Z,NA,2,47,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T10:00:00Z,NA,4,40,11,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T11:00:00Z,NA,4,38,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T12:00:00Z,NA,3,38,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T13:00:00Z,NA,3,38,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T14:00:00Z,NA,4,39,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T15:00:00Z,NA,4,40,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T16:00:00Z,NA,4,42,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T17:00:00Z,NA,4,44,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T18:00:00Z,NA,3,46,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T19:00:00Z,NA,2,49,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T20:00:00Z,NA,2,49,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T21:00:00Z,NA,3,49,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T22:00:00Z,NA,4,48,9,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-24T23:00:00Z,NA,7,43,9,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T00:00:00Z,NA,7.07625,28.33894,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T01:00:00Z,NA,2,40,9,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T02:00:00Z,NA,3,40,9,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T03:00:00Z,NA,2,41,9,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T04:00:00Z,NA,6,42,9,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T05:00:00Z,NA,2,45,9,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T06:00:00Z,NA,2,45,9,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T07:00:00Z,NA,0,54,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T08:00:00Z,NA,1,57,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T09:00:00Z,NA,1,61,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T10:00:00Z,NA,1,64,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T11:00:00Z,NA,1,66,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T12:00:00Z,NA,1,68,10,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T13:00:00Z,NA,2,70,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T14:00:00Z,NA,2,72,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T15:00:00Z,NA,1,74,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T16:00:00Z,NA,1,76,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T17:00:00Z,NA,1,76,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T18:00:00Z,NA,1,77,10,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T19:00:00Z,NA,2,76,10,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T20:00:00Z,NA,5,73,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T21:00:00Z,NA,8,71,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T22:00:00Z,NA,12,67,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-25T23:00:00Z,NA,12,67,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T00:00:00Z,NA,7.84125,55.28089,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T01:00:00Z,NA,8,61,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T02:00:00Z,NA,9,58,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T03:00:00Z,NA,6,53,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T04:00:00Z,NA,3,52,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T05:00:00Z,NA,3,52,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T06:00:00Z,NA,2,51,8,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T07:00:00Z,NA,2,51,8,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T08:00:00Z,NA,1,50,8,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T09:00:00Z,NA,1,52,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T10:00:00Z,NA,1,52,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T11:00:00Z,NA,0,55,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T12:00:00Z,NA,0,59,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T13:00:00Z,NA,1,66,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T14:00:00Z,NA,1,70,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T15:00:00Z,NA,1,73,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T16:00:00Z,NA,3,74,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T17:00:00Z,NA,3,74,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T18:00:00Z,NA,4,73,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T19:00:00Z,NA,5,71,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T20:00:00Z,NA,5,71,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T21:00:00Z,NA,4,67,8,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T22:00:00Z,NA,4,65,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-26T23:00:00Z,NA,4,65,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T00:00:00Z,NA,3.06,66.65638,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T01:00:00Z,NA,1,63,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T02:00:00Z,NA,0,63,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T03:00:00Z,NA,0,63,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T04:00:00Z,NA,0,63,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T05:00:00Z,NA,1,64,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T06:00:00Z,NA,0,65,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T07:00:00Z,NA,3,65,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T08:00:00Z,NA,3,65,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T09:00:00Z,NA,2,66,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T10:00:00Z,NA,3,66,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T11:00:00Z,NA,3,66,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T12:00:00Z,NA,4,67,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T13:00:00Z,NA,4,67,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T14:00:00Z,NA,8,66,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T15:00:00Z,NA,10,66,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T16:00:00Z,NA,10,66,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T17:00:00Z,NA,8,65,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T18:00:00Z,NA,13,61,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T19:00:00Z,NA,20,57,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T20:00:00Z,NA,20,57,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T21:00:00Z,NA,14,51,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T22:00:00Z,NA,14,48,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-27T23:00:00Z,NA,9,46,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T00:00:00Z,NA,9.18,46.69938,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T01:00:00Z,NA,9,44,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T02:00:00Z,NA,5,44,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T03:00:00Z,NA,5,44,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T04:00:00Z,NA,2,46,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T05:00:00Z,NA,5,47,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T06:00:00Z,NA,5,46,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T07:00:00Z,NA,5,45,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T08:00:00Z,NA,7,45,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T09:00:00Z,NA,10,43,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T10:00:00Z,NA,19,43,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T11:00:00Z,NA,7,45,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T12:00:00Z,NA,7,48,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T13:00:00Z,NA,7,52,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T14:00:00Z,NA,7,56,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T15:00:00Z,NA,6,60,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T16:00:00Z,NA,3,65,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T17:00:00Z,NA,3,70,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T18:00:00Z,NA,4,75,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T19:00:00Z,NA,4,77,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T20:00:00Z,NA,4,78,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T21:00:00Z,NA,8,78,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T22:00:00Z,NA,11,77,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-28T23:00:00Z,NA,18,74,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T00:00:00Z,NA,17.78625,53.28519,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T01:00:00Z,NA,11,72,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T02:00:00Z,NA,4,65,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T03:00:00Z,NA,3,61,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T04:00:00Z,NA,2,57,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T05:00:00Z,NA,2,56,5,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T06:00:00Z,NA,2,55,5,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T07:00:00Z,NA,2,54,5,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T08:00:00Z,NA,3,51,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T09:00:00Z,NA,5,47,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T10:00:00Z,NA,3,44,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T11:00:00Z,NA,2,40,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T12:00:00Z,NA,2,40,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T13:00:00Z,NA,1,34,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T14:00:00Z,NA,1,31,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T15:00:00Z,NA,0,29,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T16:00:00Z,NA,1,29,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T17:00:00Z,NA,1,30,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T18:00:00Z,NA,1,31,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T19:00:00Z,NA,2,31,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T20:00:00Z,NA,2,32,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T21:00:00Z,NA,1,32,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T22:00:00Z,NA,0,31,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-29T23:00:00Z,NA,0,31,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T00:00:00Z,NA,0.19125,28.53851,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T01:00:00Z,NA,1,30,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T02:00:00Z,NA,0,28,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T03:00:00Z,NA,1,28,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T04:00:00Z,NA,0,28,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T05:00:00Z,NA,0,29,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T06:00:00Z,NA,0,29,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T07:00:00Z,NA,0,29,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T08:00:00Z,NA,2,29,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T09:00:00Z,NA,2,29,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T10:00:00Z,NA,3,30,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T11:00:00Z,NA,3,31,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T12:00:00Z,NA,2,33,6,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T13:00:00Z,NA,1,36,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T14:00:00Z,NA,3,40,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T15:00:00Z,NA,3,44,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T16:00:00Z,NA,4,48,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T17:00:00Z,NA,6,54,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T18:00:00Z,NA,5,60,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T19:00:00Z,NA,7,66,4,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T20:00:00Z,NA,9,70,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T21:00:00Z,NA,9,70,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T22:00:00Z,NA,23,70,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-30T23:00:00Z,NA,24,66,5,2,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T00:00:00Z,NA,23.90625,33.72733,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T01:00:00Z,NA,15,60,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T02:00:00Z,NA,12,56,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T03:00:00Z,NA,13,50,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T04:00:00Z,NA,16,43,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T05:00:00Z,NA,16,38,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T06:00:00Z,NA,17,34,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T07:00:00Z,NA,8,35,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T08:00:00Z,NA,4,35,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T09:00:00Z,NA,2,35,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T10:00:00Z,NA,2,35,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T11:00:00Z,NA,1,37,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T12:00:00Z,NA,2,41,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T13:00:00Z,NA,1,46,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T14:00:00Z,NA,2,51,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T15:00:00Z,NA,2,53,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T16:00:00Z,NA,2,55,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T17:00:00Z,NA,3,57,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T18:00:00Z,NA,2,60,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T19:00:00Z,NA,4,62,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T20:00:00Z,NA,5,63,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T21:00:00Z,NA,8,63,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T22:00:00Z,NA,8,63,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-31T23:00:00Z,NA,4,63,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-01T02:00:00Z,NA,6.31125,50.69078,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-01T05:00:00Z,NA,8.0325,54.28304,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-01T10:00:00Z,NA,5.92875,63.26369,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-01T18:00:00Z,NA,14.34375,60.86885,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-01T19:00:00Z,NA,15.49125,58.67358,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-01T20:00:00Z,NA,14.34375,61.06842,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-01T21:00:00Z,NA,14.9175,56.87745,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-01T23:00:00Z,NA,8.98875,61.06842,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-02T00:00:00Z,NA,61.5825,0,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-02T01:00:00Z,NA,52.97625,0,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-02T09:00:00Z,NA,40.73625,0,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-02T10:00:00Z,NA,NA,0,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-06-02T18:00:00Z,NA,39.015,20.15657,NA,NA,Sheffield
